id,title,profile,failure_reason,detail,created_at,variant_count,caption_excerpt
f49aa6fe-fd1d-4a4c-93f0-8237b7196af6,"Normative Grundlagen Begriffsdefinitionen - Wartung, Reparatur und Leihservice – Abläufe, Serviceverträge und Dokumentation",standard,standard_length_violation,caption length 320 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T12:29:52.887193+00:00,3,Reparatur nur bis 250 CHF? Nicht immer wird im Sinne der Langlebigkeit gehandelt! Oft gibt es Wertgrenzen für Sofortreparaturen. Bei größeren Schäden musst du explizit einen Kosten
ca3f9774-e229-4686-85de-5d3652b103e8,Rechtlicher Rahmen Verordnungen Wiedereinsatz - Second-Life-Hilfsmittel und Spendenbörsen,standard,standard_length_violation,caption length 333 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T12:30:03.604504+00:00,3,"Second-Life-Hilfsmittel: Was viele nicht wissen! 🤫 Deine Kasse muss strikte Auflagen erfüllen. Eine sichere Aufbereitung gebrauchter Hilfsmittel erfordert validierte, maschinelle V"
0c3913da-c7a2-4c08-9fa2-b48360a7089c,"Pflegekasse Wohnumfeldverbessernde Maßnahmen SGB XI - Finanzierung von barrierefreien Umbauten (KfW 455-B, Pflegekassen und regionale Zuschüsse)",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 303 not in 150-300 char range,2026-04-02T12:31:33.697369+00:00,2,"Barrierefreiheit neu gedacht: Was 2025 wirklich mit deinen Zuschüssen passiert! 🤫  Wusstest du? Die Pflegekasse erhöht ihren Zuschuss auf 4.180€ pro Person, doch das beliebte KfW 4"
db6b2647-d136-4d0c-944f-5dd644249d21,"Gesetzliche Rahmenbedingungen Fristigkeiten BFSG BITV - Dossier: Digitale Barrierefreiheit von Hilfsmitteln – Software-Updates, App-Anbindung und Datenschutz",standard,standard_length_violation,caption length 331 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T12:34:09.637508+00:00,3,"Barrierefreiheit versus Cybersicherheit? Firmen, hört auf, euch zu verstecken! 😡 Ab Juni 2025 drohen Unternehmen bei Verstößen gegen das BFSG bis zu 100.000 Euro Bußgeld und Produk"
e23e3983-2d89-4135-b2f5-461dd8a8b426,"Rechtliche Rahmenbedingungen Eigenverantwortung Meldepflichten - Autofahren mit Behinderung – Erwerb, Erhalt und Finanzierung der Fahrerlaubnis",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-02T12:34:16.565661+00:00,3,"Autofahren trotz Behinderung? Das betrifft DICH direkt! Fährst du fahruntauglich, drohen dir nicht nur harte Strafen, sondern auch immense Kosten. Schütze dich jetzt. Teile es, um "
15e40931-8874-4ae0-9fd2-777d3745441b,"Einleitung theoretische Verortung mehrdimensionale Diskriminierung - Sichtbarkeit und Vorbilder – Frauen mit Behinderung im Beruf, Role Models und Öffentlichkeitsarbeit",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path,2026-04-02T12:37:24.446412+00:00,2,Frauen mit Behinderung: Warum bleiben sie so oft unsichtbar? 🤔  Nur knapp ein Drittel der medial präsenten Menschen mit Behinderung sind weiblich. Ihre Erfolge und Geschichten sieh
64d9e098-b1ed-4dc0-89ae-e97e886135e5,"Ergonomische Arbeitsplatzgestaltung Vorgaben Höhenverstellung - Arbeitsplatzgestaltung, Barrierefreiheit und digitale Assistenzsysteme",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T12:37:36.609353+00:00,1,Rückenschmerzen am Schreibtisch? 😩 Dein Körper braucht das! Höhenverstellbare Arbeitsflächen von 65 bis 125 cm unterstützen den gesundheitsförderlichen Wechsel zwischen Sitz- und S
eee616c5-83bd-452d-a502-a504f026e485,"Ausgangslage Motivation Weg Selbstständigkeit - Dossier: Selbstständigkeit mit Behinderung – Geschäftsmodelle, Fördermittel und Netzwerkaufbau",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T12:39:53.240534+00:00,1,"Gründungszuschuss: Was dir oft verschwiegen wird! Es gibt KEINEN Rechtsanspruch auf den Zuschuss. Die Zusage hängt einzig von der Prognose der Sachbearbeitung ab. 🤯 Speicher das, b"
cbf8121d-a985-4674-9ab1-c06ae0623d2c,"Definitionen rechtliche Grundlagen DIN 18040-2 - Wohnraumsuche, rollstuhlgerechte Wohnungen, Beratung und Immobilienportale",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-02T12:40:04.52053+00:00,3,"Barrierefrei klingt gut, ist aber oft eine Falle! 🤯 Eine nach DIN 18040-2 barrierefreie Wohnung muss privat nicht uneingeschränkt mit dem Rollstuhl nutzbar sein. Speichere das für "
e4eb6a16-04c2-4c03-bbc7-eee896bbdba7,VARIO PLUS: Maximale Freiheit auf jeder Treppe,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 334 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T12:40:25.07846+00:00,1,"VARIO PLUS: Eine Lösung für jede Treppe? Viele wissen nicht, was dieser Lift alles kann. Er ist entweder ein Plattformlift für deinen Rollstuhl ODER ein komfortabler Sitzlift. Und "
519d499c-2e12-4998-8fa6-75153a812b54,LEVEL: Die Lösung für barrierefreie Zugänge ohne aufwendigen Umbau.,standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-02T12:40:35.422128+00:00,3,Brauchst du mehr Bewegungsfreiheit? Mit LEVEL Lift sparst du wertvollen Platz! Stell dir vor: Kein Aufzugsschacht nötig! Der Raum unter deinem neuen Vertikal-Plattformlift bleibt f
7c03ca43-deb3-4ba3-b6c2-a88272209f4c,"VARIO ONE: Sicher Treppen steigen, auch wenn's schwerfällt",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T12:40:48.533648+00:00,1,Treppenlift-Geheimnis gelüftet: So wird deine Treppe barrierefrei. Jeder VARIO ONE Lift wird individuell handgefertigt und trägt bis zu 225 kg. Sicherheit auf Maß für dein Zuhause.
1ad63f74-6403-47f4-9c5c-a2c44d2426bf,"inklusive Wahlrecht Deutschland - Barrierefrei ins Wahlrecht – Wahllokal-Zugang, Briefwahl und Hilfspersonenregelungen",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 338 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T12:43:58.036626+00:00,1,"Wahlrecht für alle? Viele wissen nicht, dass wichtige Hilfen vorab beantragt werden müssen. Blinde Menschen brauchen für die geheime Wahl taktile Schablonen oder Audio-CDs. Diese l"
7e87e54c-51e1-4ddb-a9e6-9ee641492248,"Unterwinkel Ligenstruktur Wettbewerbe teilnehmende Teams - Rollstuhlbasketball-Bundesliga (RBBL) verfolgen – Teams, Spieltage und Zugang",standard,standard_length_violation,caption length 320 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T12:44:08.671458+00:00,3,"Rollstuhlbasketball-Fans aufgepasst! Diese Info ändert, wie du die RBBL1 2025/2026 verfolgst. Wenn dein Lieblingsspieler plötzlich fehlt, liegt es oft an internationalen Turnieren."
cdb8516c-d86b-4510-86bb-83c61cc00da4,Sozialverbände als rechtliche politische Akteure Fokus VdK SoVD,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T12:44:39.57525+00:00,1,GdB 2026: Was die Verbände nicht laut sagen? Ab 2026 drohen dir bei GdB-Änderungsanträgen Herabstufungen & finanzielle Risiken. Diese Gefahr ist vielen unbekannt. Speicher das für 
da623422-e52e-4639-9952-1ac28202e2ff,Marktpotenzial sozio-ökonomische Relevanz - Barrierefreie Inlandsreisen und das Siegel „Reisen für Alle“,standard,standard_length_violation,caption length 313 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T12:45:02.923081+00:00,3,"Barrierefrei reisen in Deutschland: Weißt du, was dir zusteht? Die Muster-Beherbergungs-Verordnung schreibt vor: Ab einer gewissen Größe müssen 10% der Zimmer barrierefrei sein. Da"
06e09ae6-ca98-41e1-999c-603d355696ef,Urbane Infrastruktur europäischen Vergleich - Urbane Barrierefreiheit und Städtereisen mit dem Rollstuhl,standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-02T12:51:20.460009+00:00,3,"Barrierefreiheit: Was Paris wirklich verschweigt. 🤫 In Paris sind nur 10% der Metro-Stationen barrierefrei – trotz 1,5 Milliarden Euro für die Paralympics. Speicher dir das, bevor "
13e34045-0db0-4cda-8b84-3a77b60d509a,"Fahrzeuganpassung barrierefreie Mietwagenangebote - Research Dossier: Barrierefreie Roadtrips, Fahrzeuganpassung und Hilfsmittelmitnahme",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T12:51:32.366492+00:00,2,Mietwagen-Anpassung: Was die meisten nicht wissen. Avis bietet den VW Paravan Caddy Maxi an über 100 Stationen in Deutschland an – die Flotte wurde sogar kürzlich erweitert! Speich
d7a53567-1e99-4b14-b1c1-9b5ee28817dd,"Zertifizierungssysteme planerische Standards - Barrierefreie Naturreisen – Nationalparks, Wanderwege und Aussichtspunkte mit Rollstuhlzugang",standard,standard_length_violation,caption length 328 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T12:55:05.18786+00:00,3,Barrierefreie Natur? Oft nur ein leeres Versprechen! Oft scheitert die echte Barrierefreiheit an fehlenden rollstuhlgerechten Sanitäranlagen im Gelände oder manuell zu öffnenden We
f114754a-106b-4d37-8866-2d58038a735a,"Sozialrechtliche Grundlagen Kostenerstattung Urlaubsassistenz - Reisen mit Assistenz – Vertragsgestaltung, Logistik und Kostenerstattung",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T12:55:16.210693+00:00,2,Urlaub mit Assistenz: Warum dürfen deine Angehörigen nicht helfen? 😤 Im deutschen Arbeitgebermodell sind nahe Angehörige als Assistenz ausgeschlossen. Das sorgt für unnötige Hürden
b0d0e106-6057-4da6-892c-a065156cda5a,"VARIO PLUS: Der einzige Lift, der sich deinen Bedürfnissen anpasst.",standard,standard_length_violation,caption length 311 not in 150-300 char range,2026-04-02T12:55:36.558902+00:00,3,"Deine Treppe ist eine Herausforderung? Stell dir vor, sie wäre kein Hindernis mehr!  Der VARIO PLUS ist für dich da: Ob Rollstuhl oder Sitzbedarf, du kannst den Stuhl sogar später "
3d0b23fd-d6c2-4354-b21f-65c7c7a5d04e,Demografische gesellschaftliche Ausgangslage - Dossier: Digitale Reiseplanungstools und barrierefreie Infrastruktur im Tourismus und ÖPNV,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T12:57:34.763423+00:00,2,"ÖPNV-Barrierefreiheit: Fast 8 Millionen Menschen sind betroffen – weißt du warum? Ende 2023 lebten 7,9 Millionen schwerbehinderte Menschen in Deutschland. Ihre Mobilität ist oft ei"
22117f3d-bf61-4cca-9420-298a0eafb773,"Einleitung Relevanz barrierefreien Fahrradmobilität - Rollstuhl und Fahrradtouren – Handbike, Tandem und Anhängerlösungen",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T12:57:46.461021+00:00,1,Rollstuhl & Fahrrad: Was du über Mobilität nicht weißt. Spezialräder für Rollstuhltransport oder als Handbike kosten schnell 6.000 bis über 13.000 Euro – doch Krankenkassen zahlen 
cbc511a4-1cd1-41bb-989e-cc819314cf27,"Psychologische Grundlagen Erwartungsmanagement - Urlaub mit Familie oder Freund:innen – Bedürfnisse abstimmen, Zimmerwahl und gemeinsame Aktivitäten",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T13:00:42.193039+00:00,1,Dein Urlaub ist in Gefahr! Das unterschätzen die meisten Reisegruppen. Die frühe Klärung der Zimmer- und Bettaufteilung ist entscheidend. Hier kollidiert Privatsphäre direkt mit Sp
e36c4197-3c44-4961-a9b3-b90849a7de8c,Grundlagen Voraussetzungen Schwerbehinderung - Antrag auf Schwerbehindertenausweis: Ein umfassendes Forschungsdossier,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T13:01:18.705588+00:00,1,"Dein Schwerbehindertenantrag braucht Geduld! Was dir das Amt über Wartezeiten nicht sagt. Statt Wochen wartest du oft drei bis sechs Monate, in Extremfällen sogar über ein Jahr. Sp"
c0b6c10d-8f30-4f4f-a230-4b1a200ef78c,"Grundlagen Anerkennung Nachteilsausgleiche - Research Dossier: Schwerbehindertenausweis nutzen – Merkzeichen, Nachteilsausgleiche und gesetzliche Neuerungen 2026 bis 2028",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T13:01:43.373488+00:00,2,"Dein Schwerbehindertenausweis birgt ein Geheimnis, das viele nicht kennen. Ab 2026 ist die elektronische Übermittlung für den Behinderten-Pauschbetrag Pflicht. Bist du bereit dafür"
1d3e3139-adeb-4533-908c-459d6989fe9f,VARIO PLUS: Maximale Vielseitigkeit für jede Treppe und jeden Bedarf.,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-02T13:01:59.126456+00:00,1,"Deine Treppe ist kompliziert? Wenige wissen, dass der VARIO PLUS jede Form meistert, drinnen wie draußen!  Ob gerade, kurvig, steil oder eng: Er ist universell einsetzbar für Innen"
404e3a67-9727-4d32-9b34-c1dc5054c4ed,LEVEL: Dein vertikaler Plattformlift für mehr Freiheit,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 303 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-02T13:02:10.892138+00:00,2,LEVEL macht es anders: Wer braucht schon einen Aufzugsschacht für Barrierefreiheit? 🤔 Die innovative Plattform braucht keinen teuren Aufzugsschacht. So überwindest du Höhen bis zu 
5c2f13ae-ee78-4113-8004-f83ccb9d7446,"VARIO ONE: Treppen sicher bewältigen, wenn Laufen noch geht.",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T13:02:24.174393+00:00,1,"Der VARIO ONE hat eine geheime Superkraft: Er ist nicht nur für Rollstuhlfahrer! Viele wissen nicht, dass dieser Lift speziell für Menschen ist, die noch laufen, aber Treppen unsic"
986482ca-6998-435c-a5f4-406ee58c1d7d,"Rechtliche Rahmenbedingungen finanzielle Förderung KfzHV - Fahrzeuganpassung für Menschen mit Behinderung – Handbedienung, Hebebühnen und Kostenübernahme",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T13:06:37.17615+00:00,1,"Fahrzeuganpassung: Diese Regel kennt kaum jemand, aber sie rettet dir Tausende! 💡 Wusstest du, dass Umrüstungskosten für Leasingwagen meist nicht übernommen werden, weil sie in den"
761d1d6a-a82a-4daa-927d-aa016e6913b7,Grundlegende Versorgungsmodelle Detail - Research Dossier: Assistenzmodelle im Vergleich (Pflegedienst vs. Assistenzteam vs. Familie),standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T13:06:48.704773+00:00,1,"Dein Pflegedienst tickt anders als du denkst? 🤫 Viele arbeiten nach ""Minutenpflege"" mit festen Plänen. Persönliche Assistenz bietet dir hingegen maximale Selbstbestimmung. Speicher"
8dc85c67-8b5b-454a-acd3-432877916b69,"Medikamentenversorgung Reisen Reisebedarf - Medikamentenversorgung – Wechselwirkungen, Spezialapotheken und Reisebedarf",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 320 not in 150-300 char range,2026-04-02T13:07:28.071459+00:00,2,"Deine Medikamente auf Reisen: Bist du ein Risikopatient? Wenn du fünf oder mehr Medikamente einnimmst, steigt dein Risiko für schwerwiegende Wechselwirkungen auf Reisen enorm. Das "
c04e83f4-204e-472e-9674-04097bca88d2,Internationale Regularien IATA-Gefahrgutvorschriften - Dossier: Transport von Elektrorollstühlen und deren Akkus im Flugverkehr,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-02T13:07:39.829718+00:00,1,Elektrorollstuhl-Akkus: Das sagt dir niemand zum Fliegen! Dein Akku braucht einen geheimen UN-Test 38.3. Ohne diesen wichtigen Test darf dein Lithium-Ionen-Akku nicht mit an Bord. 
