table,row_id,post_type,target_length_tier,word_count,min_words,max_words,estimated_duration_s,status,has_video,video_status,duration_contract_status,audit_status,script_preview
posts,a700ac07-d3ab-4286-8f8c-47c7253c6145,product,32,60,32,66,23,valid,False,pending,,,"Deine Treppe wird zur Herausforderung, obwohl du noch gut zu Fuß bist? Der VARIO ONE gibt dir die Sicherheit zurück, die du brauchst. Er passt sich perfekt an gerade und kurvige Tr"
posts,0e5d2712-d04f-48d0-b5eb-858bd8cf029b,lifestyle,32,42,40,66,16,valid,False,pending,,,"Alle reden über die großen Barrieren, aber keiner über die kleinen Energiefresser. Dein Rollstuhl-Setup kann ein wahrer Energiedieb sein. Schon kleine Anpassungen an Sitzhöhe oder "
posts,b5dc67ca-bf46-4c41-b93f-ab7f4c0355fc,value,8,15,14,18,6,valid,False,pending,,,"Fast alle denken, Vermieter dürfen Haustiere einfach verbieten – stimmt aber nicht, Mietrechtliche Grundlagen der Haustierhaltung."
posts,bd169531-c9a7-45a3-812a-8dac7c1285ee,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,Das sagt dir dein Verkehrsbetrieb nicht: Kein Mindestalter für Begleitpersonen im Gesetz.
posts,6817c58e-9abf-49a5-bcb0-46afa8de3cfa,value,16,27,26,36,10,valid,False,pending,,,Auf dem Papier ist dein Supermarkt 'barrierefrei'. In der Realität? Selbst in solchen Geschäften machen enge Gänge und unüberwindbare Regale den Einkauf für Rollstuhlnutzer zum ech
posts,ea0a426b-d202-4ecc-9306-0e38aa9886bc,value,32,57,54,74,22,valid,False,pending,,,Dein Rollstuhl wird beschädigt? Im Zug ist die Lage klarer als im Flugzeug. Denn Bahnunternehmen haften gemäß EU-Verordnung 2021/782 voll für Reparatur- oder Ersatzkosten und müsse
posts,af0e6ee9-2fce-442c-9e0c-b15be0afd07b,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,"Beim Tendern ist dein E-Rollstuhl oft tabu, Elektrische Rollstühle sind in Tenderb…."
posts,e9a2d153-41a8-4fd0-b360-26c44b81fae8,value,16,35,26,36,13,valid,False,pending,,,"Du kennst das Gefühl, wenn ein loser Teppich dich plötzlich ausbremst? Entferne sie ganz oder fixiere sie sicher mit doppelseitigem Klebeband oder Antirutschmatten ganz konkret im "
posts,041d33bd-f2a2-41e1-a296-93ca36f75be8,product,8,18,16,20,7,valid,False,pending,,,"VARIO PLUS hilft dir zuhause, weil gerade, kurvige, steile, enge Treppen und dein Alltag dadurch sicherer planbar bleibt."
posts,8a90863b-cbb6-41a0-b7b5-6169b7737511,value,8,13,14,18,5,needs_repair,False,pending,needs_repair,,"Deine Gartenwege sollen 1,50 Meter breit sein – die Realität spricht oft anders."
posts,21633c17-9ffc-4133-b8fa-6e47b3613014,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,"Was passiert, wenn dein gekühltes Medikament auf Reisen einfach unwirksam wird, Ursä…."
posts,55cb0158-f5f5-4e40-afc3-0e2d012ddb5a,value,8,14,14,18,5,valid,False,pending,,,"Wenn DRV und GKV streiten, geht dein Antrag weiter, Wartezeit Reha, DRV versus GKV."
posts,723bf627-852a-4b2f-a059-2f06dcc1f9a2,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,"Niemand sagt dir, dass deine Angehörigen nicht deine offizielle Assistenz sein dürfen."
posts,442adbea-c82c-4772-a62e-65bda4826e28,value,32,57,54,74,22,valid,False,pending,,,"So kurz ist die europaweite Frist, um deine Hilfe bei Bahnreisen anzumelden. Die neue EU-Verordnung hat die alte 48-Stunden-Frist halbiert. Innerhalb Deutschlands wird aber weiterh"
posts,4cc7ea48-6c3a-41c1-943b-9d7a5664f369,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,"Diese Mehrkosten sind laut Gesetz deine Behinderung, Deine Assistenz reist mit dir."
posts,9a38fbc3-70b0-4833-b264-29dd1f040027,value,16,33,26,36,13,valid,False,pending,,,"Deine Schultern leisten als Rollstuhlfahrer:in Unglaubliches, besonders dein Deltamuskel. Er ist entscheidend fürs seitliche Bewegen und Heben, aber die Dauernutzung birgt hohes Ri"
posts,11e5ba29-e593-4fae-a245-2c2a79b242aa,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,"Dein Recht auf vollen Ersatz für deinen Rollstuhl nach Flugschaden, Oft Fehlanzeige."
posts,e14b318c-8bee-4a33-94fa-b201c4707415,product,8,20,16,20,8,valid,False,pending,,,"Der VARIO PLUS ist der universelle Treppenlift, der sich als Sitz- oder Plattformlift jeder geraden, kurvigen, steilen oder engen Treppe."
posts,e905d0af-b14d-4e50-8741-1e56f654b34f,value,8,13,14,18,5,needs_repair,False,pending,needs_repair,,"Deine Krankenkasse will Second-Life-Hilfsmittel priorisieren, aber die rechtliche Aufbereitung ist hochkomplex, Die Verwertung ""…."
posts,8821babb-2797-49d3-bee6-ab9ca30dff99,value,8,13,14,18,5,needs_repair,False,pending,needs_repair,,"Dein Inklusionstaxi bietet dir spontane Freiheit, doch Freizeitfahrten bezahlt dir keiner, Eine Begleit…."
posts,a8d5009f-89f3-4629-b9c2-fded1d4ec501,value,8,14,14,18,5,valid,False,pending,,,Deine Rollstuhl-Reparatur sollte nach DIN EN 13306 Norm passieren – tut sie das auch wirklich.
posts,270b0853-5edb-4f73-8416-e04cb0f120db,value,32,56,54,74,22,valid,False,pending,,,Auf dem Papier hast du das Recht. In der Realität? Seit Juni 2025 gilt das Barrierefreiheitsstärkungsgesetz BFSG und soll digitale Barrierefreiheit für viele Bereiche sichern. Doch
posts,58810502-8a49-415e-afc2-688401110440,value,32,72,54,74,28,valid,False,pending,,,"Sorry, aber dein Schwerbehindertenausweis allein reicht nicht für die Freifahrt im ÖPNV. Du brauchst zwingend ein Beiblatt mit Wertmarke vom Versorgungsamt. Nur mit grün-orangefarb"
posts,c92bd3ba-5433-4663-8aed-bcf5b998942c,value,32,54,54,74,21,valid,False,pending,,,2022 sollte alles barrierefrei sein. ist es nicht. Trotz klarer gesetzlicher Fristen und Normen wie DIN 18040 blockieren weitreichende Ausnahmen oft deinen Zugang. Moderne Technik 
posts,61880324-9fe0-4220-956b-83db85a379ce,value,8,14,14,18,5,valid,False,pending,,,"Fast alle denken, Rollstuhl und Fahrradtouren passen nicht zusammen – doch der Markt bietet Lösungen."
posts,96542aca-74f0-412e-9b51-e6212790abe5,value,32,59,54,74,23,valid,False,pending,,,"Auf dem Papier hast du das Recht. Deine sexuelle Selbstbestimmung und Partnerschaft sind menschenrechtlich sowie grundgesetzlich voll verankert, Stand 2026. Doch in vielen Wohnheim"
posts,2522d9b5-d12b-4473-a398-612e76e690c1,lifestyle,32,35,40,66,13,needs_repair,False,pending,needs_repair,,"Auf dem Papier hast du das Recht. In der Realitaet? Fehlanzeige. Du planst deine Route im ÖPNV genau, doch oft fährt der Bus ohne Rampe einfach vorbei. Dein Recht auf Mitnahme? Feh"
posts,35a9bcb1-196a-4173-975d-0689fde20fc9,lifestyle,32,27,40,66,10,needs_repair,False,pending,needs_repair,,"Niemand redet darüber, aber mentale Erschöpfung ist ein echter Energiefresser im Rollstuhl-Alltag. Du planst akribisch, doch eine plötzliche Barriere kann dich völlig entnerven. Di"
posts,59546b47-95c8-4719-8160-e3db31b10830,value,16,26,26,36,10,valid,False,pending,,,"Die größte Lüge über Einkaufen? Dass es mal eben schnell geht. Als Rollstuhlnutzerin ist die unsichtbare Planung für Inventur, Route und Transport ein gewaltiger Mental Load."
posts,9ee380ce-45ea-480a-8df4-b6a656950c9a,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,"Als Frau mit Behinderung bist du am Arbeitsmarkt systemisch benachteiligt, Obwo…, De…."
posts,1e57f040-36c7-4498-bcf2-b3227d0137fc,value,8,13,14,18,5,needs_repair,False,pending,needs_repair,,"Doch fährst du fahruntauglich, drohen dir harte Strafen und immense Kosten, Keine Meldepflicht."
posts,f50b922b-7d3e-4fd3-877a-b6f33d9317b0,value,8,13,14,18,5,needs_repair,False,pending,needs_repair,,"Deine Fotos sind stark, aber vor Gericht zählen oft auch Metadaten oder Zeugen."
posts,7c3dd8c8-d117-404a-8be2-858e7c9e6105,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,"Homeoffice beseitigt physische Barrieren, schafft aber neue digitale Hürden für deine Assistenzsoftware."
posts,3086b97b-ad3a-4037-8022-47d4b5ab8d54,value,8,14,14,18,5,valid,False,pending,,,"Dein Recht auf Beförderung ist Gesetz, doch was machst du, wenn die Rampe fehlt."
posts,2ca56366-ecf1-4a51-963e-cddfb6a2938b,Test1,8,15,14,18,6,valid,True,caption_completed,,,KI-Anonymisierer funktioniert vollständig ohne Apple Intelligence. Wenn Apples lokale Systemmodelle auf dem Gerät verfügbar sind
posts,f08b08d8-c410-4d3a-aa31-10f4dffb4c30,value,8,13,14,18,5,needs_repair,False,pending,needs_repair,,"Auf dem Papier hast du das Recht, doch spezialisierte Verbands-Beratung kostet oft extra."
posts,7cea275b-5fb8-4309-8bdf-99bbc825cbdc,value,32,58,54,74,22,valid,False,pending,,,"Wichtiges Risiko in der Verwaltungspraxis: Nicht jede staatliche Unterstützungsleistung führt automatisch zur Befreiung. Viele erwarten bei der Wertmarke eine einfache Lösung, doch"
posts,5aebf452-b877-407f-8625-f43ae958e32a,value,32,54,54,74,21,valid,False,pending,,,Auf dem Papier hast du das Recht. In der Realitaet? Seit 2025 soll das Barrierefreiheitsstärkungsgesetz BFSG digitale Dienste zugänglich machen. Doch die Suche nach barrierefreien 
posts,e2c77258-cbaa-4648-b254-c41fbbb51094,value,32,57,54,74,22,valid,False,pending,,,"Niemand redet darüber, aber du könntest bis zu 7.400 Euro an Steuern sparen! Dein Behinderten Pauschbetrag mindert dein Einkommen direkt. Er startet schon bei Grad der Behinderung "
posts,3fe0abb3-2c02-4570-959d-e0681156e8e2,live_test_16s,8,31,14,18,12,needs_repair,True,caption_completed,needs_repair,,"Heute teste ich live unsere brandneue Google-Cloud-Anbindung mit einem etwas längeren Clip. Wenn alles funktioniert, sollte dieses Video automatisch über die Veo-Extension um siebe"
posts,6e731d12-b5fb-45c6-b7ec-d6368496175f,lifestyle,8,16,16,20,6,valid,False,pending,,,"Was meinen Alltag mit dem Rolli wirklich leichter macht, ist ein fester Griff für die Bremse."
posts,edc6a215-69ea-4975-9d70-220315c09655,lifestyle,8,18,16,20,7,valid,False,pending,,,"Niemand redet darüber, aber die besten Tipps für den barrierefreien Urlaub bekomme ich immer von anderen Rollifahrer:innen."
posts,41c564da-6bb2-4239-93de-9ed8083ca617,value,8,12,14,18,5,needs_repair,False,pending,needs_repair,,"Europäische Konzepte scheitern oft an kaputten Aufzügen oder ungeschultem Personal, Theoretisch barrierefrei."
posts,397cd484-5053-430d-9004-31464f95c6c6,lifestyle,8,15,16,20,6,needs_repair,False,pending,needs_repair,,"Fast alle denken, spontan sein heisst einfach loszufahren – stimmt aber nicht, es braucht smarte Vorbereitung."
posts,19720671-da93-48be-bae1-15a835727d1d,product,8,14,16,20,5,needs_repair,False,pending,needs_repair,,"Auf dem Papier hast du das Recht auf Privatsphäre, in der Realität droht Hospitalismus."
posts,ad37c79d-21ae-4848-89e9-7dc987f75c61,lifestyle,8,18,16,20,7,valid,False,pending,,,"Niemand redet darüber, aber Barrierefreiheit im ÖPNV bedeutet für viele von uns oft lange Umwege und unnötigen Stress."
posts,9e4e1e3d-79d8-44ff-855f-59c827395744,value,32,56,54,74,22,valid,False,pending,,,Deine Menschenrechte sind nicht verhandelbar. Trotzdem müssen wir im Mai 2026 aktiv dafür auf die Straße. Im aktuellen Frühjahr 2026 zeigt sich die Inklusionsdebatte stark politisi
posts,73210c63-58f1-4f3b-a788-428bf43d4802,value,32,55,54,74,21,valid,False,pending,,,"Länger als 42 Tage krank im Jahr? Dann muss dein Arbeitgeber gesetzlich ein Betriebliches Eingliederungsmanagement durchführen. Viele verwechseln das mit dem ""Hamburger Modell"", ei"
posts,60fd9f24-b673-42d7-a11c-8f947dd5b2b9,value,32,54,54,74,21,valid,False,pending,,,"Du willst ein Exoskelett? 2026 belegen Studien den Nutzen, doch die Kassen zahlen nicht. Eine generelle Aufnahme ins Hilfsmittelverzeichnis der GKV fehlt weiterhin. Dabei hilft die"
posts,59aaa248-b4b7-47e1-8720-51f224bdbf55,value,16,27,26,36,10,valid,False,pending,,,"Auf dem Papier hast du das Recht auf einen Rollstuhl, wenn die GKV zahlt. Doch oft gibt's nur ein generalüberholtes Standardmodell. Das Hilfsmittelverzeichnis kennt keine Wahl."
posts,f89c1faa-56a2-40af-b704-700de8e07bf6,value,16,16,26,36,6,needs_repair,False,pending,needs_repair,,"Bis 2019 hattest du kein uneingeschränktes Wahlrecht, aber jetzt ist deine volle Stimmabgabe garantiert, gültig seitdem."
posts,83880b41-15b7-4af6-8e23-0bcb73abbe19,value,32,55,54,74,21,valid,True,caption_completed,,,"Dein Immunsystem und deine Lebenserwartung? Aber mal ehrlich, mentale Belastungen im eigenen Umfeld anzusprechen, bleibt leider oft stigmatisiert. Seit Ende 2025 versucht die Bunde"
posts,68809033-726f-431d-9852-129cef003799,value,16,27,26,36,10,valid,False,pending,,,"Achtung, Akku Killer! Diese drei Dinge lassen deinen E Rollstuhl Akku viel schneller schlappmachen, als du denkst. Das kostet dich dann unnötig Zeit und Nerven im Alltag."
posts,c12d107c-1384-4bd8-bf3d-3c8ecb7f9a79,value,32,55,54,74,21,valid,False,pending,,,Deine Jobsuche auf dem offenen Arbeitsmarkt? Das ist kein Glücksspiel! Arbeitgeber bekommen nämlich einen Lohnkostenzuschuss von bis zu 75 Prozent deines Gehalts. Dieser gleicht mö
posts,6351354b-f1b2-45ea-bc1a-6ffaddede0c7,value,32,54,54,74,21,valid,False,pending,,,Dein Foto als Beweis? Für deine Anträge ist das allein leider oft nicht genug. Digitale Bilder können leicht manipuliert werden und brauchen meist Zeugenaussagen oder Metadaten. Fü
posts,ca5f9dd9-6298-408a-9711-5bf240bfc97e,value,32,67,54,74,26,valid,False,pending,,,"Alle reden über Fachkräftemangel, aber niemand darüber, wie du als Rollstuhlnutzer:in von der Nationalen Weiterbildungsstrategie NWS profitieren kannst. Seit 2024 hilft dir ein sta"
posts,be074f25-0420-475c-8cff-c30e8fe89947,value,32,55,54,74,21,valid,True,caption_completed,,,"Dein Recht, das keiner zahlt. Pflegekassen überschreiten oft die 25 Arbeitstage Frist für Pflegegrad Anträge. Obwohl du Anspruch auf diese Strafzahlung hast, wird sie fast nie proa"
posts,82bb2f44-db26-4371-ac7e-17673dc5682c,value,32,56,54,74,22,valid,False,pending,,,"Fast alle denken, dein Vermögen zählt. Seit Januar 2026 liegt der Freibetrag in der Eingliederungshilfe bei satten 71.190 Euro. Das entspricht 150 Prozent der jährlichen Bezugsgröß"
posts,79779c45-9a5b-4095-b6a1-d62afef09529,value,32,56,54,74,22,valid,True,failed,,,Als Rollstuhlnutzer kennst du das: Das gesuchte Produkt steht unerreichbar hoch im Supermarktregal. Spezielle Hubrollstühle mit stufenloser Gasdruckfederung und ergonomische Greifz
posts,128f04a4-9f9b-467d-bdb3-3308e3ffa6eb,value,32,54,54,74,21,valid,True,failed,,,"Dein Recht auf Beförderung? Auf dem Papier ist es klar, doch im Alltag oft unsichtbar. Mobilitätsanbieter müssen bis Juni 2025 digitale Dienste und Ticketautomaten barrierefrei ges"
posts,3f132048-58e2-40c8-acef-539b8f903aff,value,16,27,26,36,10,valid,False,pending,,,"Achtung, Akku Killer! Diese drei Dinge lassen deinen E Rollstuhl Akku viel schneller schlappmachen, als du denkst. Das kostet dich dann unnötig Zeit und Nerven im Alltag."
posts,21f23f56-62c8-4dc9-a562-7c8ac8face5c,value,32,0,54,74,0,needs_repair,False,pending,needs_repair,,
posts,e7fd5456-09d9-4c04-a5eb-4c911e9db159,value,32,57,54,74,22,valid,False,pending,,,Endlich mehr Geld! Ab Januar 2025 erhöht die Pflegekasse den Zuschuss für wohnumfeldverbessernde Maßnahmen auf 4.180 Euro pro Person. Das ist wichtig für deine barrierefreien Umbau
posts,98ee442c-2a88-4577-bdb0-55f5e001489c,product,8,19,16,20,7,valid,False,pending,,,"Dein VARIO PLUS bringt dich mühelos über jede Treppe – egal ob gerade, kurvig, steil oder eng, innen oder außen."
posts,cc7f75ef-1ce4-4386-8048-ccf736683002,product,8,16,16,20,6,valid,False,pending,,,Dein maßgefertigter LEVEL Vertikal-Plattformlift für Innen- und Außenbereiche trägt dich und deinen Elektrorollstuhl bis 300 kg.
posts,3fe26980-861f-4b62-894c-3f2f899fbfc1,product,8,16,16,20,6,valid,False,pending,,,"Meistere Treppen wieder mühelos und sicher mit dem VARIO ONE, selbst wenn du noch laufen kannst."
posts,c7bb6636-1b72-4fe9-8345-f1e29abd982b,value,16,27,26,36,10,valid,False,pending,,,"Achtung, Akku Killer! Diese drei Dinge lassen deinen E Rollstuhl Akku viel schneller schlappmachen, als du denkst. Das kostet dich dann unnötig Zeit und Nerven im Alltag."
posts,2bc563d8-cd8b-4601-979e-03dce22d92a7,value,32,55,54,74,21,valid,False,pending,,,"Niemand redet darüber, aber dein Schwerbehindertenausweis ist nicht in Stein gemeißelt. Ein Antrag auf Neufeststellung deines GdB birgt das Risiko einer Herabsetzung. Dabei öffnen "
posts,063ef653-475e-4bd5-a026-e56d48bba045,value,8,17,14,18,7,valid,False,pending,,,"Auf dem Papier hast du das Recht auf ein Exoskelett, doch Krankenkassen finanzieren es 2026 nur selten."
posts,9d79b670-714f-4956-b6d0-8a9ec664ce00,value,8,16,14,18,6,valid,False,pending,,,"Millionen barrierefreie Wohnungen fehlen dir 2026 als Rollstuhlnutzer:in, und du konkurrierst hart um jedes Zuhause."
posts,f214cccf-4e67-4f8f-8139-9e491ea5c6af,product,8,17,16,20,7,valid,False,pending,,,"Dein VARIO PLUS bringt dich mühelos über jede gerade, kurvige, steile oder enge Treppe – drinnen und draußen."
posts,f5b1998d-8a32-4b35-8423-fa5bb1afb1d4,value,8,17,14,18,7,valid,False,pending,,,"Deine Steuererklärung 2026 wird einfacher: Der Grad der Behinderung wird jetzt automatisch übermittelt, Steuerliche Vorteile bei Behinderung."
posts,03d563c0-9d9f-4458-b054-86763e6ca1a5,value,8,14,14,18,5,valid,False,pending,,,"Fast alle denken, Rollstuhl und Fahrradtouren passen nicht zusammen – doch der Markt bietet Lösungen."
posts,cbb83127-97ca-4d42-8f8a-c16570635e6b,value,32,63,54,74,24,valid,True,completed,,,"Der Schreibtisch ist oft zu hoch oder der Platz davor viel zu eng. Dabei müssen Arbeitsflächen von 65 bis 125 cm höhenverstellbar sein, um dir einen gesunden Haltungswechsel zu erm"
posts,49c3c46c-3c55-4378-b799-4b92e2323820,value,16,27,26,36,10,valid,False,pending,,,"Achtung, Akku Killer! Diese drei Dinge lassen deinen E Rollstuhl Akku viel schneller schlappmachen, als du denkst. Das kostet dich dann unnötig Zeit und Nerven im Alltag."
posts,ca115467-a5f8-4e71-893a-9b60ce0209ca,value,8,18,14,18,7,valid,False,pending,,,"Niemand redet darüber, doch spezialisierte Hubrollstühle und Greifzangen erleichtern hohe Regale 2026 enorm, Supermarkt-Hacks und Barrierefreiheit für Rollstuhlnutzende."
posts,376bf7d9-6317-4178-a3c6-0398a07b49fc,value,8,18,14,18,7,valid,False,pending,,,"Auf dem Papier hast du das Recht, doch seit 2025 entscheidet dein Bundesland bei Triage im Katastrophenfall neu."
posts,08c9c0d1-0d56-402e-a0b4-5288093c94fd,value,32,54,54,74,21,valid,False,pending,,,Dein Recht auf Gründungszuschuss? Deine Selbstständigkeit muss als nachhaltiger Haupterwerb überzeugen und mindestens 15 Wochenstunden umfassen. Du brauchst noch 150 Tage Anspruch 
posts,834aeffa-0d8f-426e-9bd6-fcf762beacee,value,32,66,54,74,25,valid,False,pending,,,"Niemand redet darüber, aber als Frau mit Behinderung erlebst du doppelte Diskriminierung. Du bist sowohl wegen deines Geschlechts als auch deiner Behinderung benachteiligt. Am Arbe"
posts,fa9cf0f9-cb52-40a8-a47e-4f4e97871e44,value,32,57,54,74,22,valid,True,caption_completed,,,"Niemand redet darüber, aber deine Rollstuhl-App steht im Spannungsfeld: Barrierefreiheit oder Cybersicherheit? Ab Juni 2025 fordert das BFSG digitale Zugänglichkeit von Unternehmen"
posts,01e56804-77e1-4c23-9305-d2bc34a749d7,product,8,18,16,20,7,valid,False,pending,,,"Der VARIO PLUS passt sich dank seiner Flexibilität perfekt an jede gerade, kurvige, steile oder enge Treppe an."
